FileName,Ax,Ay,Bx,By,darker,weight
02_2021011311163146,390,533,439,518,E,1.0
02_2021011311163146,439,518,449,456,E,1.0
02_2021011311163146,188,443,197,487,E,0.92
02_2021011311163146,231,431,257,466,E,0.92
02_2021011311163146,244,388,231,431,E,0.92
02_2021011311163146,231,431,197,487,E,0.92
02_2021011311163146,231,431,188,443,E,0.92
02_2021011311163146,193,390,231,431,E,0.92
02_2021011311163146,193,390,188,443,E,0.96
02_2021011311163146,244,388,193,390,E,0.92
02_2021011311163146,217,335,193,390,E,0.96
02_2021011311163146,366,175,325,192,E,1.0
02_2021011311163146,363,229,325,192,E,1.0
02_2021011311163146,363,229,366,175,E,1.0
02_2021011311163146,363,229,307,234,E,1.0
02_2021011311163146,307,234,325,192,E,1.0
02_2021011311163146,372,129,422,83,E,1.0
02_2021011311163146,422,83,382,60,E,1.0
02_2021011311163146,422,83,425,18,E,1.0
02_2021011311163146,425,18,382,60,E,1.0
02_2021011311163146,482,505,484,578,E,1.0
02_2021011311163146,482,505,439,518,E,1.0
02_2021011311163146,482,505,449,456,E,1.0
02_2021011311163146,307,234,253,219,E,0.92
02_2021011311163146,275,181,325,192,E,0.2
02_2021011311163146,275,181,253,219,E,0.92
02_2021011311163146,307,234,275,181,E,0.6
02_2021011311163146,422,83,410,152,E,0.88
02_2021011311163146,372,129,410,152,E,1.0
02_2021011311163146,410,152,366,175,E,1.0
02_2021011311163146,363,229,430,262,E,1.0
02_2021011311163146,453,406,449,456,E,1.0
02_2021011311163146,356,312,349,370,E,1.0
02_2021011311163146,476,348,453,406,E,1.0
02_2021011311163146,402,425,449,456,E,1.0
02_2021011311163146,453,406,402,425,E,1.0
02_2021011311163146,389,385,349,370,E,1.0
02_2021011311163146,389,385,402,425,E,1.0
02_2021011311163146,356,312,389,385,E,1.0
02_2021011311163146,389,385,453,406,E,1.0
01_2021011410000471,342,47,363,41,B,0.52
01_2021011410000471,342,47,340,15,B,0.52
01_2021011410000471,340,15,363,41,E,0.88
01_2021011410000471,342,47,315,28,B,0.74
01_2021011410000471,328,59,342,47,A,0.88
01_2021011410000471,328,59,315,28,B,0.18
01_2021011410000471,340,15,315,28,B,0.52
01_2021011410000471,340,15,368,21,E,0.56
01_2021011410000471,368,21,363,41,E,0.96
01_2021011410000471,480,238,471,220,E,1.0
01_2021011410000471,345,72,342,47,A,0.92
01_2021011410000471,328,59,345,72,E,0.92
01_2021011410000471,313,73,276,67,E,0.96
01_2021011410000471,294,91,313,73,A,0.24
01_2021011410000471,294,91,276,67,A,0.24
01_2021011410000471,295,29,276,29,E,0.96
01_2021011410000471,295,29,287,46,B,0.96
01_2021011410000471,287,46,276,29,A,0.96
01_2021011410000471,13,405,34,392,E,0.96
01_2021011410000471,59,140,39,129,E,0.56
01_2021011410000471,35,162,59,140,A,0.8
01_2021011410000471,35,162,39,129,A,0.8
01_2021011410000471,39,129,69,121,E,0.96
01_2021011410000471,59,140,69,121,E,0.56
01_2021011410000471,113,210,93,191,B,0.96
01_2021011410000471,123,225,113,210,E,0.56
01_2021011410000471,52,13,28,30,A,0.76
01_2021011410000471,260,19,245,41,B,0.22
01_2021011410000471,124,139,97,125,E,0.96
01_2021011410000471,163,222,185,207,E,0.2
01_2021011410000471,169,186,185,207,E,0.16
01_2021011410000471,163,222,169,186,E,0.6
01_2021011410000471,214,213,185,207,A,0.52
01_2021011410000471,211,248,214,213,E,0.96
01_2021011410000471,227,234,214,213,A,0.24
01_2021011410000471,211,248,227,234,B,0.24
01_2021011410000471,311,97,313,73,B,0.92
01_2021011410000471,311,97,294,91,B,0.84
01_2021011410000471,342,47,371,58,B,0.88
01_2021011410000471,363,41,371,58,B,0.92
01_2021011410000471,345,72,371,58,E,0.96
01_2021011410000471,276,67,305,54,E,0.96
01_2021011410000471,276,67,287,46,B,0.46
01_2021011410000471,305,54,287,46,B,0.18
01_2021011410000471,313,73,305,54,E,0.96
01_2021011410000471,328,59,305,54,E,0.96
01_2021011410000471,313,73,328,59,E,0.96
01_2021011410000471,305,54,315,28,A,0.52
01_2021011410000471,305,54,295,29,A,0.92
01_2021011410000471,315,28,295,29,A,0.96
01_2021011410000471,224,52,245,41,A,0.42
01_2021011410000471,224,52,198,51,E,0.96
01_2021011410000471,224,52,214,71,E,0.66
01_2021011410000471,214,71,198,51,E,0.92
01_2021011410000471,213,95,193,85,A,0.1
01_2021011410000471,214,71,193,85,A,0.26
01_2021011410000471,213,95,214,71,A,0.12
01_2021011410000471,231,138,233,158,B,0.38
01_2021011410000471,251,146,231,138,B,0.56
01_2021011410000471,251,146,233,158,B,0.56
01_2021011410000471,267,408,253,425,E,1.0
01_2021011410000471,268,389,276,357,E,0.24
01_2021011410000471,39,129,19,139,E,0.96
01_2021011410000471,35,162,19,139,A,0.96
01_2021011410000471,19,139,25,115,E,0.96
01_2021011410000471,39,129,25,115,E,0.96
01_2021011410000471,13,164,19,139,E,0.56
01_2021011410000471,13,164,35,162,B,0.96
01_2021011410000471,123,165,124,139,E,0.56
01_2021011410000471,150,146,124,139,E,0.56
01_2021011410000471,123,165,150,146,E,0.16
01_2021011410000471,20,47,28,30,E,0.56
01_2021011410000471,52,13,72,18,E,0.92
01_2021011410000471,68,37,72,18,E,0.48
01_2021011410000471,68,37,52,13,E,0.52
01_2021011410000471,72,18,87,31,E,0.56
01_2021011410000471,68,37,87,31,E,0.52
01_2021011410000471,82,54,87,31,E,0.92
01_2021011410000471,68,37,82,54,E,0.6
01_2021011410000471,68,37,46,34,E,0.92
01_2021011410000471,44,55,68,37,E,0.92
01_2021011410000471,44,55,46,34,E,0.92
01_2021011410000471,20,47,46,34,B,0.96
01_2021011410000471,44,55,20,47,A,0.72
01_2021011410000471,28,30,46,34,B,0.92
01_2021011410000471,52,13,46,34,E,0.52
01_2021011410000471,150,146,154,110,E,0.56
01_2021011410000471,154,110,155,88,B,0.38
01_2021011410000471,132,95,154,110,E,0.24
01_2021011410000471,132,95,155,88,A,0.22
01_2021011410000471,146,69,155,88,E,0.16
01_2021011410000471,146,69,165,67,B,0.72
01_2021011410000471,155,88,165,67,B,0.88
01_2021011410000471,132,95,146,69,B,0.2
01_2021011410000471,124,45,146,69,A,0.58
01_2021011410000471,163,222,151,194,B,0.48
01_2021011410000471,151,194,169,186,E,0.2
01_2021011410000471,289,458,270,431,E,0.96
01_2021011410000471,270,431,253,425,E,0.24
01_2021011410000471,267,408,270,431,E,0.24
01_2021011410000471,289,458,311,460,E,1.0
01_2021011410000471,296,491,311,460,E,1.0
01_2021011410000471,296,491,289,458,E,1.0
01_2021011410000471,270,431,292,410,E,1.0
01_2021011410000471,267,408,292,410,E,0.24
01_2021011410000471,292,410,268,389,E,0.24
01_2021011410000471,267,408,268,389,E,1.0
01_2021011410000471,348,495,366,479,E,1.0
01_2021011410000471,339,514,365,523,E,1.0
01_2021011410000471,348,495,339,514,B,1.0
01_2021011410000471,348,495,365,523,B,1.0
01_2021011410000471,365,523,390,518,E,1.0
01_2021011410000471,365,523,362,542,E,1.0
01_2021011410000471,365,523,386,541,E,1.0
01_2021011410000471,362,542,386,541,E,1.0
01_2021011410000471,386,541,390,518,E,1.0
01_2021011410000471,389,301,403,288,E,1.0
01_2021011410000471,394,272,389,301,E,0.56
01_2021011410000471,394,272,403,288,E,0.56
01_2021011410000471,403,288,423,267,E,1.0
01_2021011410000471,394,272,423,267,E,0.2
01_2021011410000471,357,345,374,326,E,1.0
01_2021011410000471,359,297,374,326,A,0.92
01_2021011410000471,359,297,389,301,A,0.88
01_2021011410000471,374,326,389,301,E,1.0
01_2021011410000471,374,326,401,343,B,0.2
01_2021011410000471,469,58,482,79,E,0.92
01_2021011410000471,444,90,422,99,E,0.2
01_2021011410000471,443,117,444,90,E,0.88
01_2021011410000471,443,117,422,99,E,0.2
01_2021011410000471,482,79,475,96,E,0.66
01_2021011410000471,469,58,475,40,E,0.88
01_2021011410000471,449,48,475,40,E,0.16
01_2021011410000471,469,58,449,48,E,0.52
01_2021011410000471,449,48,445,25,E,0.52
01_2021011410000471,475,40,445,25,E,0.56
01_2021011410000471,229,346,232,314,E,0.96
01_2021011410000471,276,357,294,357,E,0.96
01_2021011410000471,214,213,231,192,B,0.88
01_2021011410000471,247,173,251,146,E,0.7
01_2021011410000471,247,173,233,158,B,0.88
01_2021011410000471,231,192,247,173,A,0.5
01_2021011410000471,416,61,419,80,E,0.92
01_2021011410000471,435,67,416,61,B,0.68
01_2021011410000471,435,67,419,80,B,0.72
01_2021011410000471,444,90,419,80,B,0.16
01_2021011410000471,444,90,435,67,A,0.52
01_2021011410000471,422,99,419,80,B,0.52
01_2021011410000471,471,220,478,188,E,0.96
01_2021011410000471,311,97,329,85,A,0.56
01_2021011410000471,313,73,329,85,A,0.82
01_2021011410000471,328,59,329,85,A,0.88
01_2021011410000471,345,72,329,85,A,0.78
01_2021011410000471,371,76,371,58,B,0.32
01_2021011410000471,371,76,345,72,B,0.88
01_2021011410000471,371,76,390,59,B,0.88
01_2021011410000471,390,59,371,58,E,0.96
01_2021011410000471,224,114,213,95,B,0.42
01_2021011410000471,231,138,224,114,E,0.52
01_2021011410000471,224,114,248,100,B,0.42
01_2021011410000471,174,85,155,88,A,0.88
01_2021011410000471,174,85,165,67,B,0.54
01_2021011410000471,174,85,193,85,E,0.28
01_2021011410000471,174,85,154,110,A,0.96
01_2021011410000471,260,19,276,29,A,0.76
01_2021011410000471,274,582,287,564,E,1.0
01_2021011410000471,287,564,312,562,E,1.0
01_2021011410000471,287,564,311,544,E,1.0
01_2021011410000471,311,544,312,562,E,1.0
01_2021011410000471,394,580,423,580,E,1.0
01_2021011410000471,13,164,38,183,B,0.92
01_2021011410000471,38,183,35,162,E,0.96
01_2021011410000471,39,129,45,110,E,0.96
01_2021011410000471,45,110,69,121,E,0.96
01_2021011410000471,45,110,25,115,E,0.96
01_2021011410000471,97,125,80,146,E,0.96
01_2021011410000471,70,162,80,146,A,0.96
01_2021011410000471,59,140,70,162,B,0.96
01_2021011410000471,59,140,80,146,E,0.96
01_2021011410000471,69,121,80,146,E,0.96
01_2021011410000471,97,125,69,121,E,0.96
01_2021011410000471,97,125,100,105,E,0.96
01_2021011410000471,69,121,100,105,E,0.96
01_2021011410000471,100,105,132,95,E,0.2
01_2021011410000471,105,36,87,31,E,0.88
01_2021011410000471,124,45,105,36,E,0.92
01_2021011410000471,82,54,105,36,E,0.96
01_2021011410000471,154,110,175,114,B,0.52
01_2021011410000471,174,85,175,114,A,0.84
01_2021011410000471,126,77,146,69,B,0.2
01_2021011410000471,126,77,132,95,B,0.2
01_2021011410000471,126,77,124,45,B,0.88
01_2021011410000471,127,198,151,194,B,0.52
01_2021011410000471,123,225,127,198,E,0.56
01_2021011410000471,127,198,113,210,E,0.64
01_2021011410000471,261,470,289,458,E,1.0
01_2021011410000471,311,460,324,444,E,1.0
01_2021011410000471,296,491,314,519,E,1.0
01_2021011410000471,314,519,339,514,E,1.0
01_2021011410000471,350,398,359,381,E,1.0
01_2021011410000471,350,398,369,424,B,1.0
01_2021011410000471,378,378,401,378,B,0.52
01_2021011410000471,378,378,359,381,E,0.64
01_2021011410000471,331,339,357,345,E,1.0
01_2021011410000471,324,365,331,339,A,0.56
01_2021011410000471,292,410,290,382,E,0.24
01_2021011410000471,268,389,290,382,E,0.64
01_2021011410000471,276,357,290,382,E,0.96
01_2021011410000471,290,382,294,357,E,0.96
01_2021011410000471,386,541,405,530,E,1.0
01_2021011410000471,390,518,405,530,E,1.0
01_2021011410000471,366,479,386,481,E,1.0
01_2021011410000471,458,239,440,223,E,0.96
01_2021011410000471,440,223,471,220,E,0.96
01_2021011410000471,458,239,471,220,E,1.0
01_2021011410000471,441,253,458,239,E,1.0
01_2021011410000471,441,253,440,223,E,1.0
01_2021011410000471,458,239,480,238,E,1.0
01_2021011410000471,440,223,462,199,E,1.0
01_2021011410000471,462,199,471,220,E,1.0
01_2021011410000471,462,199,478,188,E,1.0
01_2021011410000471,463,177,462,199,E,0.24
01_2021011410000471,463,177,478,188,E,0.24
01_2021011410000471,423,246,440,223,E,1.0
01_2021011410000471,441,253,423,246,E,1.0
01_2021011410000471,423,267,423,246,E,1.0
01_2021011410000471,423,267,441,253,E,1.0
01_2021011410000471,399,400,387,415,E,1.0
01_2021011410000471,409,416,399,400,E,1.0
01_2021011410000471,409,416,387,415,E,1.0
01_2021011410000471,399,400,401,378,A,0.92
01_2021011410000471,378,378,399,400,B,0.96
01_2021011410000471,444,90,464,110,E,0.16
01_2021011410000471,444,90,475,96,E,0.62
01_2021011410000471,464,110,475,96,E,0.84
01_2021011410000471,443,117,464,110,E,0.66
01_2021011410000471,462,80,482,79,E,0.66
01_2021011410000471,462,80,475,96,E,0.3
01_2021011410000471,444,90,462,80,E,0.08
01_2021011410000471,462,80,469,58,E,0.4
01_2021011410000471,462,80,435,67,A,0.36
01_2021011410000471,462,80,449,48,B,0.06
01_2021011410000471,435,67,449,48,A,0.2
01_2021011410000471,408,114,422,99,E,0.52
01_2021011410000471,443,117,408,114,A,-0.0
01_2021011410000471,438,136,408,114,A,-0.0
01_2021011410000471,443,117,438,136,E,0.24
01_2021011410000471,417,141,438,136,E,0.56
01_2021011410000471,417,141,408,114,A,0.16
01_2021011410000471,482,22,475,40,E,0.52
01_2021011410000471,427,35,445,25,E,0.92
01_2021011410000471,427,35,409,16,A,-0.0
01_2021011410000471,427,35,449,48,E,0.16
01_2021011410000471,427,35,416,61,B,0.4
01_2021011410000471,435,67,427,35,A,-0.0
01_2021011410000471,310,344,294,357,B,0.96
01_2021011410000471,310,344,324,365,B,1.0
01_2021011410000471,310,344,331,339,E,0.96
01_2021011410000471,324,365,294,357,E,0.96
01_2021011410000471,299,126,311,97,E,0.96
01_2021011410000471,254,192,247,173,A,0.04
01_2021011410000471,231,192,254,192,A,0.72
01_2021011410000471,486,170,478,188,E,0.96
01_2021011410000471,463,177,486,170,E,0.56
01_2021011410000471,397,34,409,16,A,0.16
01_2021011410000471,397,34,368,21,E,0.56
01_2021011410000471,427,35,397,34,E,0.56
01_2021011410000471,397,34,363,41,E,0.56
01_2021011410000471,390,59,397,34,A,0.72
01_2021011410000471,397,34,416,61,B,0.84
01_2021011410000471,390,59,416,61,E,0.92
01_2021011410000471,397,34,371,58,B,0.84
01_2021011410000471,401,82,419,80,E,0.92
01_2021011410000471,401,82,416,61,E,0.92
01_2021011410000471,401,82,390,59,E,0.92
01_2021011410000471,401,82,371,76,A,0.84
01_2021011410000471,422,99,401,82,B,0.74
01_2021011410000471,408,114,401,82,B,0.84
01_2021011410000471,248,125,224,114,A,0.54
01_2021011410000471,231,138,248,125,B,0.06
01_2021011410000471,248,125,248,100,E,0.84
01_2021011410000471,251,146,248,125,E,0.52
01_2021011410000471,251,69,224,52,E,0.92
01_2021011410000471,251,69,245,41,A,0.74
01_2021011410000471,251,69,276,67,E,0.92
01_2021011410000471,248,100,251,69,B,0.56
01_2021011410000471,253,577,274,582,E,0.56
01_2021011410000471,279,537,287,564,E,1.0
01_2021011410000471,279,537,311,544,E,1.0
01_2021011410000471,306,584,312,562,E,1.0
01_2021011410000471,287,564,306,584,E,1.0
01_2021011410000471,274,582,306,584,E,1.0
01_2021011410000471,391,560,386,541,B,1.0
01_2021011410000471,391,560,394,580,E,0.96
01_2021011410000471,266,503,277,481,E,1.0
01_2021011410000471,296,491,277,481,E,1.0
01_2021011410000471,266,503,296,491,E,1.0
01_2021011410000471,266,503,261,470,E,1.0
01_2021011410000471,261,470,277,481,E,1.0
01_2021011410000471,289,458,277,481,E,1.0
01_2021011410000471,44,229,71,223,E,0.96
01_2021011410000471,45,110,67,98,E,0.96
01_2021011410000471,69,121,67,98,E,0.96
01_2021011410000471,67,98,100,105,E,0.96
01_2021011410000471,151,194,134,182,A,0.16
01_2021011410000471,127,198,134,182,E,0.96
01_2021011410000471,123,165,134,182,E,0.6
01_2021011410000471,324,444,352,441,E,1.0
01_2021011410000471,352,441,369,424,E,1.0
01_2021011410000471,333,476,324,444,B,1.0
01_2021011410000471,311,460,333,476,A,1.0
01_2021011410000471,333,476,348,495,E,0.6
01_2021011410000471,296,491,333,476,A,1.0
01_2021011410000471,369,424,387,415,E,1.0
01_2021011410000471,386,481,404,471,E,0.6
01_2021011410000471,456,265,458,239,E,0.96
01_2021011410000471,441,253,456,265,E,0.96
01_2021011410000471,420,225,423,246,A,0.58
01_2021011410000471,420,225,440,223,A,0.58
01_2021011410000471,420,225,422,199,E,0.56
01_2021011410000471,422,199,440,223,A,0.68
01_2021011410000471,420,225,403,210,A,0.56
01_2021011410000471,403,210,422,199,B,0.52
01_2021011410000471,402,240,423,267,A,0.64
01_2021011410000471,394,272,402,240,B,0.48
01_2021011410000471,402,240,423,246,A,0.64
01_2021011410000471,402,240,420,225,E,0.56
01_2021011410000471,402,240,403,210,A,0.36
01_2021011410000471,357,345,348,321,E,1.0
01_2021011410000471,331,339,348,321,E,1.0
01_2021011410000471,348,321,374,326,E,1.0
01_2021011410000471,348,321,359,297,B,0.96
01_2021011410000471,454,148,463,177,A,0.16
01_2021011410000471,434,171,463,177,A,-0.0
01_2021011410000471,454,148,434,171,E,0.92
01_2021011410000471,438,136,454,148,E,0.52
01_2021011410000471,438,136,434,171,E,0.56
01_2021011410000471,393,133,408,114,E,0.6
01_2021011410000471,393,133,387,114,E,0.2
01_2021011410000471,408,114,387,114,A,0.2
01_2021011410000471,417,141,393,133,E,0.52
01_2021011410000471,402,158,393,133,E,0.52
01_2021011410000471,402,158,417,141,E,0.96
01_2021011410000471,384,149,402,158,E,0.56
01_2021011410000471,384,149,393,133,E,0.96
01_2021011410000471,462,15,475,40,E,0.52
01_2021011410000471,462,15,445,25,E,0.92
01_2021011410000471,482,22,462,15,E,0.52
01_2021011410000471,348,321,329,311,B,0.68
01_2021011410000471,331,339,329,311,B,0.68
01_2021011410000471,333,292,329,311,B,0.68
01_2021011410000471,333,292,359,297,B,0.84
01_2021011410000471,359,297,329,311,E,0.16
01_2021011410000471,299,126,316,122,A,0.56
01_2021011410000471,311,97,316,122,A,0.56
01_2021011410000471,320,146,316,122,A,0.56
01_2021011410000471,320,146,299,126,E,0.92
01_2021011410000471,303,153,299,126,E,0.96
01_2021011410000471,303,153,320,146,E,0.96
01_2021011410000471,327,166,303,153,E,0.96
01_2021011410000471,327,166,320,146,E,0.6
01_2021011410000471,383,92,363,112,E,0.96
01_2021011410000471,387,114,383,92,E,0.96
01_2021011410000471,387,114,363,112,E,0.96
01_2021011410000471,401,82,383,92,A,0.88
01_2021011410000471,383,92,371,76,B,0.2
01_2021011410000471,408,114,383,92,B,0.32
01_2021011410000471,349,99,371,76,A,0.12
01_2021011410000471,349,99,345,72,B,0.6
01_2021011410000471,349,99,329,85,A,0.56
01_2021011410000471,349,99,383,92,E,0.96
01_2021011410000471,349,99,363,112,E,0.92
01_2021011410000471,251,69,262,48,A,0.58
01_2021011410000471,262,48,245,41,A,0.26
01_2021011410000471,276,67,262,48,A,0.58
01_2021011410000471,287,46,262,48,A,0.6
01_2021011410000471,262,48,276,29,A,0.4
01_2021011410000471,262,48,260,19,E,0.16
01_2021011410000471,193,420,213,426,A,0.12
01_2021011410000471,295,527,314,519,E,1.0
01_2021011410000471,311,544,314,519,E,1.0
01_2021011410000471,311,544,295,527,E,1.0
01_2021011410000471,279,537,295,527,E,1.0
01_2021011410000471,295,527,296,491,E,1.0
01_2021011410000471,255,542,279,537,E,1.0
01_2021011410000471,311,544,345,534,E,1.0
01_2021011410000471,314,519,345,534,E,1.0
01_2021011410000471,345,534,339,514,E,1.0
01_2021011410000471,345,534,362,542,E,1.0
01_2021011410000471,345,534,365,523,E,1.0
01_2021011410000471,349,570,362,542,B,1.0
01_2021011410000471,306,584,324,579,E,1.0
01_2021011410000471,312,562,324,579,E,1.0
01_2021011410000471,349,570,324,579,B,1.0
01_2021011410000471,246,522,255,542,E,1.0
01_2021011410000471,236,542,255,542,E,1.0
01_2021011410000471,236,542,246,522,E,1.0
01_2021011410000471,29,68,20,47,A,0.6
01_2021011410000471,29,68,44,55,E,0.92
01_2021011410000471,440,199,462,199,A,0.68
01_2021011410000471,440,223,440,199,B,0.68
